code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,Open,High,Low,Close,Volume,Change,종목명,PBR_rank,PSR_rank,PCR_rank,PER_rank,DIV_rank,EV_rank,rank_tot
012030,472491491.07,158786944.34,313704546.73,100586966.5,272445840.06,63141966.09,26874196.0,6271086.2,18194187.31,-8980669.64,-15059994.07,17725793.43,34877319.25,16488081.01,213712099.398,23.176,9.864,2.39,1.501,43.2214,50.617,66.394,4.68564,31.17246,1642.16967,90.44008,1354.28003,0.0,0.0,0.0,25.53536,0.48472000000000004,8.80141,0.58777,9.03398,0.25611,6.12754,12.96161,0.7844200000000001,870.0,878.0,865.0,877.0,859538.0,1.5773381294964028,DB,42.0,142.0,182.0,203.0,272.0,210.0,569.0
014440,174719741.28,27197470.27,147522271.02,10000000.0,107368553.48,24099366.27,4410863.71,2658898.07,9085707.64,-6757400.55,-5680614.24,2764043.54,13984467.71,4247903.9,54882618.58,22.445,4.108,1.94,1.496,1.7394,18.436,84.434,12.77674,142.10684,7565.24467,454.28538,5368.42767,75.0,51.45776,2.024291,26.07193,0.48974000000000006,8.15567,0.69015,26.80855,-0.4824,3.92454,12.91993,0.5111600000000001,4175.0,4180.0,4085.0,4115.0,111083.0,1.8494382022471911,영보화학,43.0,158.0,173.0,205.0,112.0,284.0,579.0
015890,541292144.06,195690171.89,345601972.17,14614375.0,430636732.49,96976544.59,15910953.23,8684072.86,26642658.0,-3903576.0,-17774066.7,14833693.88,36772284.23,16155864.89,184815344.12,22.519,3.6950000000000003,1.592,1.5750000000000002,3.2462,56.623,63.848,5.75286,127.85149,8166.9766,911.52232,14733.32703,240.0,183.1338,4.074703,46.06908,0.7212000000000001,6.46172,0.39977,11.605830000000001,-1.97944,5.02594,11.43952,0.42917000000000005,7450.0,7840.0,7250.0,7700.0,2520324.0,1.9419924337957126,태경산업,98.0,100.0,136.0,246.0,26.0,221.0,580.0
001340,322745474.99,145514220.9,177231254.09,22459203.5,171324548.99,42758021.42,12521407.16,10145917.48,21915553.34,-8032733.81,-10371532.78,-5263798.05,28138776.16,11876800.62,230317873.545,24.957,7.309,5.889,3.114,4.2058,82.104,54.914,6.23281,225.87438,4014.37914,487.89694,3814.12789,50.0,21.75708,1.508296,14.6763,0.8257800000000001,6.7944700000000005,0.86914,-28.28842,,8.18507,19.39225,1.34434,4575.0,4860.0,4530.0,4725.0,6251841.0,2.0588235294117645,백광산업,121.0,186.0,147.0,130.0,144.0,201.0,584.0
082740,723300346.06,529172496.8,194127849.26,32947142.0,829994723.29,53299818.9,20020539.46,6048165.32,83800097.94,3832186.79,-63284317.65,80943905.89,38249558.46,22478252.7,416288814.17,6.422,2.412,3.161,0.779,5.4235,272.59,26.839,1.4111,183.57177,5893.44174,2543.47093,25191.70626,0.0,0.0,0.0,45.75867,1.42531,3.3025700000000002,0.33344,3.41911,0.9558300000000001,10.88349,18.51963,0.50155,9400.0,9450.0,9000.0,9390.0,1450579.0,3.5977011494252875,HSD엔진,192.0,83.0,64.0,245.0,272.0,163.0,584.0
012330,48497676000.0,15169553000.0,33328123000.0,491096000.0,36626504000.0,4704238000.0,1830292000.0,1526850000.0,2476737000.0,-1256765000.0,-231926000.0,1380828000.0,2685875000.0,2003269000.0,16077487317.0,12.844,4.997,4.663,3.211,9.3607,45.516,68.721,33.55686,16082.49539,359387.02161,26048.59927,385212.126,4000.0,24.20334,1.565558,15.88684,0.7109300000000001,9.80859,0.66327,17.59328,-292.26318,5.98594,8.02562,0.43896,295000.0,298500.0,293000.0,294500.0,402330.0,1.7687687687687692,현대모비스,97.0,151.0,196.0,144.0,140.0,19.0,588.0
009290,830643378.84,328461745.97,502181632.87,52420851.0,1243769596.22,257708535.76,46590713.44,45601967.39,22828703.29,-47560222.49,3837833.9,17566304.99,66299465.44,63708395.26,497745479.5,20.72,3.746,10.075,5.618,9.9678,65.407,60.457,18.34951,865.49096,11627.41517,435.48899,23726.6197,100.0,9.05462,0.9756100000000001,11.84299,0.8815400000000001,23.53676,0.432,30.58775,0.47259000000000007,7.50753,7.81287,0.40019000000000005,8590.0,8600.0,8500.0,8550.0,159888.0,1.5240641711229947,광동제약,138.0,112.0,250.0,93.0,186.0,149.0,593.0
011700,95212694.31,12873520.27,82339174.03,16223075.5,51636393.23,10207180.74,3875105.15,3460528.54,6055807.51,-610389.53,-1943029.09,5359564.63,4546409.15,4359554.59,33638960.77,19.767,7.505,4.238,3.658,5.2401,15.635,86.479,75.23746,106.65452,2674.56977,186.64178,1591.44896,35.0,31.13709,2.147239,15.28299,0.6094400000000001,8.73331,1.02422,9.86782,-1.59254,7.39902,7.71615,0.65146,2320.0,2380.0,2280.0,2300.0,3154922.0,1.9327731092436975,한신기계,78.0,202.0,180.0,135.0,96.0,291.0,595.0
000120,9643498959.61,5603556698.07,4039942261.54,114061720.0,10781127150.21,1001171545.62,325337561.29,142623241.32,572347643.89,-315839525.67,-94015594.1,260084972.95,807187046.29,310005382.45,6575742705.51,9.286,3.018,3.887,1.521,4.0772,138.704,41.893,2.83697,5393.14295,167356.58912,25089.38336,472600.58634,0.0,0.0,0.0,30.68712,0.9889100000000001,6.59642,0.35019,14.51619,0.8067300000000001,8.14649,21.2117,0.6099300000000001,182500.0,185500.0,178500.0,180500.0,74956.0,1.4101562500000002,CJ대한통운,152.0,87.0,141.0,219.0,272.0,37.0,599.0
011070,6038600271.63,3610912434.53,2427687837.1,118335535.0,9541789540.55,1290340322.59,681019009.07,236127867.01,950268413.75,-826161591.13,-167157650.36,183606612.12,1349526009.07,489352339.88,5360092544.47,13.523,7.1370000000000005,10.195,3.999,15.0903,148.739,40.203,13.70618,9976.84259,102587.71998,40151.43945,403166.70477,700.0,7.01548,0.38356199999999996,18.29236,1.7789700000000002,4.54529,0.45267,23.52446,1.7342300000000002,3.97183,10.95344,0.5617500000000001,210500.0,210500.0,206500.0,209000.0,132923.0,1.9262672811059902,LG이노텍,220.0,118.0,95.0,167.0,235.0,40.0,600.0
006340,192012755.09,106632038.35,85380716.74,36819083.5,367313109.91,14668013.32,4270862.58,2314049.73,8150191.59,-4724837.7,-3807221.23,5783422.63,7412786.58,3770583.45,106399630.36,3.993,1.163,2.792,1.213,2.6436,124.89,44.466,5.22643,32.14649,1159.46282,113.22146,5102.66861,0.0,0.0,0.0,33.5962,0.9314700000000001,9.53883,0.21165,13.44243,0.6832900000000001,14.35353,28.21834,0.28967000000000004,1500.0,1500.0,1450.0,1460.0,967494.0,1.8411097099621696,대원전선,145.0,38.0,194.0,224.0,272.0,262.0,601.0
005390,858316042.14,627550383.84,230765658.3,71854195.0,1027242491.78,389881971.78,41441941.79,341674.62,56420040.23,-48006156.18,15137769.28,13702257.12,96884941.79,29518032.06,677882047.87,37.954,4.034,0.148,0.044,0.9736,271.943,26.886,2.07459,2.37756,1605.79113,392.60088,7148.10382,0.0,0.0,0.0,733.94723,1.08669,4.44472,0.24412000000000003,18.30145,-11.30711,6.99677,22.96501,0.6599,1690.0,1745.0,1665.0,1665.0,3506389.0,1.7712765957446814,신성통상,162.0,51.0,93.0,296.0,272.0,129.0,602.0
002900,656859440.05,486125601.89,170733838.17,67477245.0,713300783.4,125070729.08,29086927.86,6416878.43,55636850.63,-12667957.2,-15143075.71,40383475.96,45680186.86,17363218.18,314554110.53,17.534,4.078,2.982,0.998,8.1445,284.727,25.992,2.36013,28.03156,961.06817,441.20366,5656.51925,0.0,0.0,0.0,56.18666,1.6388,3.56978,0.27844,4.91813,2.00387,6.88601,18.11612,0.44098000000000004,1695.0,1710.0,1650.0,1665.0,3555850.0,1.915995397008056,TYM,213.0,63.0,77.0,252.0,272.0,186.0,605.0
138490,317913470.33,119662332.8,198251137.53,38000000.0,295182526.35,36917154.68,3855510.66,2969794.77,39884107.71,-5914467.51,-32287255.78,37341562.32,18062547.66,6063295.1,215027855.44,12.507,1.306,1.512,0.905,1.9525000000000001,60.359,62.36,1.7645,78.77468,5216.73229,1049.58178,7767.96122,0.0,0.0,0.0,56.99801,0.8606900000000001,4.27789,0.5780200000000001,4.56917,-1.28131,11.90462,35.46386,0.7284600000000001,8450.0,8480.0,8240.0,8350.0,654019.0,1.8977272727272736,코오롱플라스틱,131.0,139.0,92.0,255.0,272.0,208.0,617.0
008110,205008393.03,41011755.62,163996637.41,5245223.5,39806759.26,10676634.32,3043982.34,3215597.67,5258723.96,2524886.13,-6134139.85,3528494.43,7284496.34,3628406.27,-6383171.63,26.821,7.647,2.223,1.674,11.6914,25.008,79.995,,312.67657,19103.90269,501.28693,3794.57227,0.0,0.0,0.0,18.83736,0.30831000000000003,11.74976,1.5522200000000002,17.51136,0.22731,-0.8762700000000001,-1.75922,-0.16035000000000002,5890.0,5950.0,5670.0,5950.0,74136.0,1.6212534059945507,대동전자,3.0,230.0,215.0,173.0,272.0,296.0,621.0
068290,292398203.18,118739111.88,173659091.3,5000000.0,167106175.98,88007353.79,-4508253.73,53270131.34,27149292.32,7653492.04,-32029513.62,24320463.77,25916453.05,70525888.45,303219529.92,52.666,-2.698,45.578,19.95,8.2528,68.375,59.391,-1.31729,5322.18295,14285.20397,2714.92923,16710.6176,200.0,3.75786,0.835073,4.50003,1.67656,8.82159,1.43322,9.84767,0.02985,11.69989,4.29941,1.81453,46000.0,46850.0,45200.0,46400.0,426145.0,2.1835294117647055,삼성출판사,214.0,221.0,183.0,9.0,199.0,189.0,627.0
071970,467363345.75,293443429.84,173919915.91,70914940.0,247959833.75,27717418.52,2319414.95,1103386.0,15239525.4,22534365.62,-4380260.18,13701024.96,6557578.95,-771646.15,218646137.23,11.178,0.935,0.726,0.241,-0.0728,168.723,37.213,0.22723000000000002,38.91314,6131.29091,537.45266,8744.80455,0.0,0.0,0.0,99.19529,0.62956,7.18203,0.4414,7.9885,-1.04744,33.34251,-283.35026,0.8817800000000001,4330.0,4355.0,4120.0,4170.0,571012.0,2.452941176470589,STX중공업,84.0,114.0,154.0,275.0,272.0,206.0,627.0
009310,750575298.0,663757434.0,86817864.0,28147510.0,168672529.0,45267902.0,7046068.0,6827302.0,7974082.0,5522134.0,-6250641.0,6406178.0,11182441.0,6124525.0,-18129357.44,26.838,4.177,7.176,0.931,9.5675,764.54,11.567,2.85644,87.33236,1465.39531,145.79613,3083.96654,0.0,0.0,0.0,16.94675,1.00997,10.15116,0.47990000000000005,12.63564,-0.8520200000000001,-1.6212300000000002,-2.96012,-0.10748,1555.0,1565.0,1540.0,1550.0,356324.0,1.3716814159292037,참엔지니어링,154.0,125.0,197.0,155.0,272.0,297.0,631.0
033920,598757759.43,74005602.46,524752156.97,5700000.0,139351805.23,55103926.95,2039743.21,13249747.92,8021527.63,-10176299.19,-33272025.69,-24839130.7,23939098.46,18189460.75,159838681.93,39.543,1.464,2.549,2.166,1.2542,14.103,87.64,2.60662,464.90344,19301.67745,281.45711,4889.53703,150.0,30.77817,2.089136,15.44407,0.37199000000000004,25.5101,1.46844,-8.23821,-0.42427000000000004,6.67689,8.78743,1.14701,6880.0,7120.0,6850.0,7030.0,78244.0,1.4346938775510203,무학,15.0,225.0,257.0,139.0,105.0,231.0,636.0
002150,451680724.37,194845012.56,256835711.81,16860000.0,574922988.73,574922988.73,24010625.91,17838645.78,22702661.7,-32275422.02,11392571.91,-10181987.46,28462277.91,23597410.17,226750263.58,100.0,4.176,7.004,4.145,11.121,75.864,56.862,99.70362,529.02272,7616.90853,673.26992,17049.9107,280.0,52.26387,3.435583,15.40577,1.06999,12.1051,0.47801000000000005,-26.9906,1.0236,7.96669,9.60912,0.39440000000000003,8660.0,8680.0,8500.0,8560.0,101746.0,1.2334293948126798,도화엔지니어링,160.0,124.0,217.0,138.0,44.0,203.0,639.0
005880,3345588771.23,2492265618.07,853323153.17,122135545.0,884078269.34,203664504.32,145937798.5,27527431.49,259098856.86,-203386911.67,-59346759.21,-128157442.7,277424600.5,106343478.06,2766028940.38,23.037,16.507,1.098,0.8230000000000001,5.6957,292.066,25.506,1.69567,33.511464,3041.85746,987.861921,3370.710587,0.0,0.0,0.0,84.530067,0.93125,2.867529,0.8403919999999999,-5.79736,-1.4521739999999999,9.97038,26.01033,3.12871,2828.0,2991.0,2762.0,2870.0,20542639.0,2.3505323505323514,대한해운,144.0,180.0,49.0,267.0,272.0,65.0,640.0
001290,513283837.01,339958014.92,173325822.09,97411913.0,36449100.46,26729402.82,2885083.87,2499591.75,29403118.22,617139.68,-30136977.48,,6042614.62,2903632.42,212067522.22,73.334,7.915,1.54,0.509,,196.138,33.768,,26.06736,1838.38635,305.93691,379.24975,0.0,0.0,0.0,40.66388,0.57659,3.46477,2.7949900000000003,,1.24465,35.09532,73.03525,5.81818,1205.0,1260.0,1205.0,1245.0,544652.0,1.136986301369863,상상인증권,71.0,262.0,70.0,239.0,272.0,213.0,642.0
016380,2257720824.14,1285016838.61,972703985.53,555311410.0,2342443590.9,209770782.77,110778751.21,66893129.34,130038502.4,28389851.17,-201358920.16,64960505.94,168929751.21,108450217.61,2046085166.06,8.955,4.729,7.179,2.9,6.0751,132.108,43.083,2.6660500000000003,667.69804,9715.7043,1299.57562,23409.85578,100.0,14.97969,0.862069,17.37312,1.19394,8.92599,0.49552,17.86813,0.6657200000000001,12.11205,18.86658,0.87348,15600.0,15650.0,14350.0,14550.0,1040368.0,2.130307467057101,KG동부제철,178.0,131.0,184.0,159.0,195.0,82.0,652.0
017810,1693573176.27,1180634649.4,512938526.87,21077559.5,2311199992.42,611494180.12,45970065.88,11833778.48,103960982.42,-270803619.39,145542914.3,-41573855.78,167115391.25,42749320.11,1182938719.73,26.458,1.9889999999999999,3.844,0.745,2.731,230.171,30.287,1.68981,386.34402,10896.51389,2467.07585,54846.59286,102.0,31.95045,0.6163139999999999,42.83747,1.51883,6.70835,0.30175,-16.77512,-1.5617100000000002,7.07857,27.67152,0.51183,17050.0,17300.0,17000.0,17300.0,84252.0,1.8020833333333328,풀무원,200.0,70.0,144.0,242.0,214.0,101.0,656.0
002410,158124589.89,76477865.89,81646724.0,24831982.0,144357123.69,22161230.14,12006624.98,10968238.01,10907038.33,-7682577.01,14048439.74,1134081.88,13417450.98,11549662.94,133922455.98,15.352,8.317,14.51,7.396,21.9787,93.669,51.634,7.34847,441.69938,3269.53559,439.23483,5813.37244,0.0,0.0,0.0,10.99164,1.48492,11.05331,0.8351400000000001,106.30529,0.09819000000000001,9.98121,11.59536,0.92771,4220.0,4225.0,4075.0,4085.0,311299.0,1.3616666666666668,범양건영,194.0,179.0,208.0,84.0,272.0,253.0,665.0
006390,562929272.0,307055132.71,255874139.3,84106450.0,334267703.51,100317699.65,57126991.47,62782323.5,64655658.87,-46547816.23,-20036719.0,44257136.5,72479345.47,78559551.22,591893367.39,30.011,17.09,27.268,11.18,14.4825,120.002,45.454,20.57832,3732.31325,15211.32679,3843.68017,19871.70446,1100.0,29.47234,3.703704,7.95753,1.95249,7.72697,1.49459,11.2884,14.08806,8.16637,7.53433,1.77072,44400.0,44750.0,42700.0,43350.0,147833.0,1.9931034482758618,한일현대시멘트,228.0,227.0,164.0,46.0,37.0,139.0,665.0
028050,4755575903.0,3173840385.0,1581735518.0,980000000.0,6749174145.0,672278746.0,361182672.0,252135563.0,44368719.0,73419555.0,70430800.0,20928563.0,410754092.0,348131028.0,2026623238.0,9.961,5.352,17.319,5.41,41.8565,200.656,33.261,38.55604,1288.26943,8166.82874,226.37102,34434.56196,0.0,0.0,0.0,10.28512,1.62242,58.53223,0.38479,124.08879,0.12716000000000002,4.93391,5.82144,0.30028000000000005,14150.0,14300.0,13750.0,13900.0,1859672.0,1.4083080040526852,삼성엔지니어링,210.0,95.0,287.0,74.0,272.0,83.0,666.0
009460,181081553.6,86371983.48,94709570.13,29833743.0,171478302.29,35784874.15,17247280.91,10589706.86,20755025.71,-12869687.59,-9025862.76,8298708.74,24471239.91,15554703.11,165472018.65,20.868,10.058,11.724,5.999,9.6251,91.197,52.302,11.73781,177.47868,1587.28943,347.84482,2873.89856,20.0,11.26896,0.803213,14.02985,1.56871,7.15836,0.8664200000000001,17.90303,-3.89019,6.7619,10.63807,0.9649700000000001,2300.0,2310.0,2265.0,2285.0,581312.0,0.6320885200553249,한창제지,206.0,185.0,152.0,123.0,203.0,228.0,666.0
027410,1658204361.73,121105273.38,1537099088.35,95716791.0,154381286.31,67551046.06,14640997.51,17880953.46,21350276.23,-29231499.69,2413975.71,-22622.68,27920997.51,16406824.58,214049041.015,43.756,9.484,1.808,1.078,-4.2782,7.879,92.697,42.19308,284.61653,15781.84238,223.05675,1612.8966,110.0,38.64525,2.247191,17.19858,0.31017,21.94509,3.03491,-20710.79518,-0.20378000000000002,7.66624,13.04634,1.3865,7140.0,7500.0,7110.0,7270.0,3360279.0,1.9809264305177108,BGF,5.0,265.0,246.0,158.0,91.0,209.0,674.0
033780,11468383152.0,2376811496.0,9091571656.0,954959485.0,5301617654.0,2970102207.0,1481051152.0,1171643099.0,1261664798.0,-85834706.0,-808888422.0,1045605657.0,1684372152.0,1598451493.0,8987251906.7,56.023,27.936,13.224,10.545,23.8371,26.143,79.275,246.66833,8534.58491,72830.88934,9189.61215,38615.49444,4800.0,50.82923,5.776173,9.73685,1.141,9.04282,2.15199,10.91139,-8.91338,5.33567,5.62247,1.6951900000000002,81400.0,81800.0,81300.0,81400.0,292379.0,1.146478873239437,KT&G,168.0,251.0,188.0,68.0,5.0,32.0,675.0
017960,478319470.9,97788638.54,380530832.37,21980378.5,411665264.15,104490077.62,75727689.5,57379486.14,69432784.32,-65380701.7,21403052.66,36960924.65,84205975.5,72366094.44,488768596.77,25.382,18.395,16.554,13.102,24.9886,25.698,79.556,197.42243,1305.24336,8844.99495,1579.42649,9364.38069,180.0,13.4961,1.33829,10.30459,1.5206300000000001,8.51575,1.43629,15.99722,0.03164,5.80444,6.75411,1.18729,12450.0,12450.0,12050.0,12100.0,726285.0,2.204007285974499,한국카본,201.0,222.0,178.0,75.0,156.0,151.0,676.0
105630,1021055617.77,599703859.29,421351758.48,20000000.0,1698262209.45,220289667.9,64864260.3,35671962.99,50682930.52,-3561087.38,-30994401.35,20262959.32,102474431.3,75733305.76,926688608.38,12.971,3.819,10.966,3.242,11.9872,142.329,41.266,5.97101,1122.83729,10737.95743,1267.07326,42456.55524,500.0,43.68339,2.8571429999999998,15.58552,1.62973,13.81136,0.41219000000000006,34.54579,12.31768,9.04312,12.23621,0.5456700000000001,4785.0,4850.0,4735.0,4820.0,222651.0,1.515723270440252,한세실업,211.0,104.0,226.0,141.0,66.5,114.0,682.0
003780,70722583.81,27292881.21,43429702.6,6500000.0,64314340.75,14517914.71,7890467.52,5136548.71,8143104.45,-7649651.89,1410914.23,7133246.57,9941737.12,7066495.3,64526906.27,22.573,12.269,12.159,8.202,13.9198,62.844,61.409,76.24396,395.11913,3340.74635,626.39265,4947.25698,180.0,45.55588,3.557312,12.80626,1.51463,8.078,1.02279,9.22161,0.28087,6.4905100000000004,9.13139,1.0033,7900.0,7910.0,7350.0,7750.0,1685743.0,2.7003484320557494,진양산업,197.0,201.0,172.0,112.0,42.0,280.0,682.0
003550,24282268000.0,3420978000.0,20861290000.0,879359000.0,6632137000.0,2067579000.0,1702238000.0,1540658000.0,739096000.0,-1277688000.0,693728000.0,683121000.0,1876065000.0,1756597000.0,13635147853.8,31.175,25.667,7.5,6.596,79.3381,16.399,85.912,51.67693,8333.75751,115253.52255,4202.47002,37710.06323,2500.0,29.9926,2.8571429999999998,10.49947,0.7592,20.82109,2.32034,22.52717,-0.69486,7.26795,7.76225,2.05592,85775.0,86342.0,84547.0,86248.0,339537.0,1.6450437734841405,LG,109.0,256.0,241.0,77.0,66.5,22.0,683.0
008970,153374076.51,65870365.72,87503710.79,59454240.0,173822459.25,27103021.63,7418419.63,7038970.07,20265883.59,-1924896.74,-13377683.83,15433713.15,13756011.63,8418705.99,153418178.3,15.592,4.268,8.413,4.433,6.3014,75.277,57.052,6.66234,59.19654,735.98329,170.43262000000001,1461.81718,0.0,0.0,0.0,18.92003,1.52177,6.57151,0.76617,8.629,0.6351500000000001,11.15281,18.22349,0.8826100000000001,1270.0,1275.0,1250.0,1265.0,1160992.0,1.5095465393794747,동양철관,202.0,171.0,140.0,174.0,272.0,239.0,687.0
028670,4659327000.0,1852675000.0,2806652000.0,534570000.0,2497159000.0,303933000.0,225212000.0,90722000.0,470485000.0,-336872000.0,-138989000.0,180949000.0,452877000.0,130587000.0,3899049950.24,12.171,9.019,3.251,1.991,5.5648,66.01,60.237,5.47322,173.09075,5250.30316,880.11978,4671.3477,50.0,28.88659,0.9960159999999999,29.00213,0.9561400000000001,5.7037700000000005,1.07464,14.83035,-2.1445600000000002,8.60951,29.85787,1.56139,6200.0,6210.0,5870.0,5990.0,11371656.0,2.146953405017921,팬오션,148.0,206.0,120.0,214.0,183.0,53.0,688.0
010120,2540396071.84,1126926170.72,1413469901.12,150000000.0,2402672528.42,434139917.09,133713579.42,85485546.63,288900985.88,-84497806.65,-55340639.76,214707485.43,230446091.23,133361176.61,1830540658.74,18.069,5.565,6.145,3.367,8.3176,79.728,55.64,9.07013,2839.2247,48132.90891,9630.03286,80089.08428,1100.0,37.87129,1.743265,22.22438,1.31095,6.55242,0.7878700000000001,8.81665,-3.2851,7.94346,13.72619,0.7618800000000001,61100.0,61500.0,60600.0,61200.0,72388.0,1.7662337662337664,LS ELECTRIC,186.0,176.0,138.0,190.0,124.0,87.0,690.0
011170,19386545994.63,5674190700.69,13712355293.94,171377095.0,12223031551.26,1153297528.76,356911281.14,175348148.34,1310811944.12,-638532299.83,-478913682.72,508596464.06,1187800136.91,299427104.7,9096534540.21,9.435,2.92,1.217,0.889,1.6762000000000001,41.38,70.731,3.31465,4623.39824,374802.59491,38243.49876,356612.17012,3600.0,77.8648,1.304348,59.69635,0.7363900000000001,7.21691,0.77395,18.60024,-1.01758,7.6583,30.3798,0.74421,302500.0,305000.0,300000.0,301500.0,153829.0,1.6475409836065575,롯데케미칼,103.0,175.0,155.0,257.0,161.0,31.0,690.0
017040,165884690.37,56097483.96,109787206.41,21668807.5,123548324.52,11255770.37,4237432.6,4529827.1,5269896.4,-2588558.99,329434.92,1142502.15,5859869.16,5680232.28,36852732.15,9.11,3.43,4.671,2.808,10.8852,51.097,66.183,20.93643,107.82479,2361.6121,121.60098,2850.8335,15.0,13.91145,0.746269,18.64135,0.85111,16.52947,0.70506,76.24371,0.29221,6.289,6.48789,0.29828000000000005,2440.0,2450.0,2395.0,2425.0,377848.0,1.6898954703832758,광명전기,129.0,163.0,234.0,169.0,208.0,289.0,695.0
095720,666079005.35,291360210.47,374718794.88,58700796.0,646135586.86,374649251.46,13993153.48,357915.12,49898177.13,1486737807.88,-1648543088.67,47596711.76,59857481.56,12868553.19,335491880.08,57.983,2.166,0.227,0.023,9.5452,77.754,56.257,1.33616,7.76929,3252.6437,406.58992,5264.96617,110.0,1324.14014,3.99274,354.60117,0.847,6.77587,0.52327,7.10351,-4.69083,5.60484,26.07067,0.5192300000000001,4575.0,4640.0,4555.0,4610.0,249561.0,1.0140783106027276,웅진씽크빅,128.0,133.0,146.0,290.0,28.0,178.0,697.0
096760,1118731935.92,783762859.56,334969076.37,33226077.5,781945297.51,306443168.27,34496873.44,5295695.85,107291772.18,-76924312.89,-113188457.29,56659790.8,78046887.44,51719499.95,842036579.46,39.19,4.412,7.45,0.45,2.6042,233.981,29.942,1.3319,155.968815,2140.52982,1567.64931,11425.069984,87.38443,55.89937,1.498875,37.379271,2.72362,3.7189389999999998,0.5102800000000001,7.042241,-0.920481,10.78885,16.28083,1.07685,227500.0,251000.0,227500.0,241500.0,3578846.0,2.927272727272727,JW홀딩스,258.0,132.0,84.0,235.0,145.0,120.0,709.0
011200,9373360000.0,7684812000.0,1688548000.0,1633632000.0,6413270000.0,1284442000.0,980781000.0,123966000.0,1408546000.0,-2034150000.0,1155460000.0,-421155000.0,1566978000.0,526072000.0,9515640205.85,20.028,15.293,8.925,1.499,14.1721,455.114,18.014,2.37044,384.04368,5164.41707,4366.35367,19880.50444,0.0,0.0,0.0,36.32399,2.70118,3.19489,0.70169,-10.68524,1.32331,6.07261,18.08809,1.48374,28400.0,28500.0,26550.0,27800.0,18982890.0,8.825396825396824,HMM,257.0,161.0,59.0,233.0,272.0,30.0,710.0
028100,334840487.04,143304736.7,191535750.34,5750000.0,314647746.51,12664779.66,3237264.97,2042222.28,23966827.69,-12235447.1,12768179.46,5917076.57,38087943.91,3685413.67,138382731.76,4.025,1.029,1.061,0.622,2.2083,74.819,57.202,1.70757,177.81414,16951.20042,2084.07197,27360.67361,75.0,41.44533,0.477707,88.29444,0.9261900000000001,7.53333,0.57382,30.51338,-1.74022,3.63324,37.54876,0.4398,18450.0,18500.0,17650.0,17900.0,205859.0,1.3984375,동아지질,143.0,138.0,160.0,269.0,227.0,249.0,710.0
138250,1151216506.87,731897547.15,419318959.72,16848000.0,539122853.51,446140886.11,29368217.05,6427507.63,62182394.26,-170146151.33,179137626.45,-86308485.88,47071385.05,28570669.36,810638705.51,82.753,5.447,1.532,0.62,1.9576,174.544,36.424,3.34749,191.58633,12627.22691,1845.39394,15999.60985,150.0,76.86382,1.239669,63.15691,0.95825,6.55687,0.7562700000000001,-4.724,-1.23611,17.22148,28.37311,1.5036200000000002,6810.0,6820.0,6670.0,6690.0,1346763.0,1.5361653272101035,엔에스쇼핑,149.0,169.0,139.0,259.0,166.0,121.0,716.0
204210,108034522.72,64392210.7,43642312.02,39134075.0,6604833.45,6604833.45,3570522.68,1189363.61,1944502.65,-490890.64,-1472893.72,1927802.65,5129247.68,3570787.2,82456220.545,100.0,54.059,2.7199999999999998,1.097,207.5456,147.545,40.397,1.70747,151.9601,5575.99892,248.44112,843.87244,150.0,98.7101,5.110733,19.31428,0.52636,11.81366,3.4780100000000003,11.916,0.7528900000000001,16.07569,23.09189,12.48422,18850.0,18850.0,18150.0,18350.0,164720.0,2.9407051282051286,모두투어리츠,55.0,269.0,216.0,179.0,10.0,275.0,719.0
081660,3758441248.8,1901113441.82,1857327806.99,61115070.0,3128805852.8,1544641398.4,341077884.28,197738719.1,445004105.9,-55171203.71,-134509388.82,405712540.72,441544370.28,374337965.65,3178938250.39,49.368,10.901,10.938,5.253,5.4039,102.357,49.418,9.37697,2286.30548,21506.24979,7317.9762,51452.39443,185.0,7.99666,0.42334099999999997,19.11381,2.03197,5.9716000000000005,0.84933,6.54992,0.62775,7.19959,8.49216,1.01602,43100.0,43150.0,42050.0,42150.0,452394.0,1.5053571428571428,휠라홀딩스,236.0,182.0,126.0,176.0,230.0,60.0,720.0
195870,383211976.36,151373191.56,231838784.8,85000000.0,458746167.57,75759590.55,43519674.57,29989719.98,44378902.2,-38756950.67,9753138.4,7628773.52,71257411.57,39135689.93,477367236.04,16.514,9.487,13.62,8.45,11.2062,65.292,60.499,27.60388,1764.10118,13637.57558,2610.52366,26985.06868,450.0,25.50874,1.844262,13.83141,1.78917,9.34678,0.9042,54.37309,1.7866,6.69919,12.19775,1.04059,66300.0,67000.0,65700.0,66200.0,340592.0,3.137440758293839,해성디에스,221.0,190.0,192.0,121.0,120.0,152.0,724.0
